segment	label
2K_dev_839::span:1538:1601	-1
2K_dev_839::span:1330:1401	-1
2K_dev_839::span:1604:1675	-1
2K_dev_839::span:1317:1327	-1
2K_dev_1303::span:0:45	1
2K_dev_1303::span:275:348	-1
2K_dev_1303::span:48:67	-1
2K_dev_1303::span:70:272	-1
2K_dev_1303::span:571:702	-1
2K_dev_1303::span:518:568	-1
2K_dev_1303::span:351:515	-1
2K_dev_595::span:906:1084	-1
2K_dev_519::span:1035:1212	-1
2K_dev_519::span:894:906	-1
2K_dev_519::span:909:958	-1
2K_dev_519::span:961:1005	-1
2K_dev_519::span:1008:1032	-1
2K_dev_795::span:1066:1304	-1
2K_dev_795::span:759:877	-1
2K_dev_795::span:0:102	-1
2K_dev_795::span:285:396	-1
2K_dev_795::span:665:756	-1
2K_dev_795::span:399:480	-1
2K_dev_795::span:150:282	-1
2K_dev_795::span:974:1063	-1
2K_dev_795::span:483:662	-1
2K_dev_795::span:880:971	-1
2K_dev_795::span:105:147	1
2K_dev_1144::span:308:363	1
2K_dev_1144::span:128:192	-1
2K_dev_1144::span:1086:1158	-1
2K_dev_1144::span:731:874	-1
2K_dev_1144::span:1036:1083	-1
2K_dev_1144::span:366:538	1
2K_dev_1144::span:195:229	-1
2K_dev_1144::span:906:933	-1
2K_dev_1144::span:936:1033	-1
2K_dev_1144::span:698:728	-1
2K_dev_1144::span:541:695	-1
2K_dev_1144::span:877:903	-1
2K_dev_1144::span:232:305	-1
2K_dev_1144::span:0:125	-1
2K_dev_951::span:285:351	-1
2K_dev_951::span:195:282	-1
2K_dev_951::span:615:759	1
2K_dev_951::span:1247:1311	-1
2K_dev_951::span:0:192	-1
2K_dev_951::span:1156:1244	-1
2K_dev_951::span:927:1062	-1
2K_dev_951::span:354:581	-1
2K_dev_951::span:1458:1557	-1
2K_dev_951::span:1065:1153	-1
2K_dev_951::span:584:612	-1
2K_dev_951::span:762:853	-1
2K_dev_951::span:1314:1455	-1
2K_dev_951::span:856:924	-1
2K_dev_1782::span:98:187	-1
2K_dev_1782::span:0:95	-1
2K_dev_1096::span:1270:1349	-1
2K_dev_1096::span:1036:1120	-1
2K_dev_1096::span:1123:1267	-1
2K_dev_2069::span:201:281	-1
2K_dev_2069::span:0:116	-1
2K_dev_2069::span:119:198	1
2K_dev_2069::span:284:370	-1
2K_dev_913::span:471:567	-1
2K_dev_913::span:257:339	1
2K_dev_913::span:342:383	1
2K_dev_913::span:386:468	1
2K_dev_913::span:570:670	-1
2K_dev_913::span:0:186	-1
2K_dev_913::span:189:254	1
2K_dev_2017::span:935:1007	-1
2K_dev_2017::span:1010:1099	-1
2K_dev_2017::span:143:335	-1
2K_dev_2017::span:505:743	1
2K_dev_2017::span:338:366	-1
2K_dev_2017::span:831:932	-1
2K_dev_2017::span:746:828	-1
2K_dev_2017::span:369:502	1
2K_dev_2017::span:0:140	-1
2K_dev_1034::span:260:338	-1
2K_dev_1034::span:489:528	-1
2K_dev_1034::span:531:615	-1
2K_dev_1034::span:771:825	-1
2K_dev_1034::span:439:486	-1
2K_dev_1034::span:0:257	1
2K_dev_1034::span:676:768	-1
2K_dev_1034::span:618:673	-1
2K_dev_1034::span:341:376	-1
2K_dev_1034::span:379:436	-1
2K_dev_1502::span:437:595	-1
2K_dev_1502::span:98:214	1
2K_dev_1502::span:598:709	-1
2K_dev_1502::span:868:1019	-1
2K_dev_1502::span:0:95	-1
2K_dev_1502::span:338:434	-1
2K_dev_1502::span:217:335	-1
2K_dev_1502::span:712:865	-1
2K_dev_1589::span:112:159	-1
2K_dev_1589::span:162:230	-1
2K_dev_1589::span:0:51	1
2K_dev_1589::span:54:109	1
2K_dev_640::span:602:655	-1
2K_dev_640::span:658:728	-1
2K_dev_640::span:116:183	-1
2K_dev_640::span:346:399	-1
2K_dev_640::span:731:851	-1
2K_dev_640::span:0:113	-1
2K_dev_640::span:186:290	1
2K_dev_640::span:402:554	-1
2K_dev_640::span:293:343	-1
2K_dev_640::span:557:599	-1
2K_dev_1129::span:408:414	-1
2K_dev_1129::span:640:700	-1
2K_dev_1129::span:488:637	-1
2K_dev_1129::span:417:485	-1
2K_dev_204::span:778:885	-1
2K_dev_204::span:1052:1188	-1
2K_dev_204::span:888:970	-1
2K_dev_204::span:570:648	-1
2K_dev_204::span:973:1049	-1
2K_dev_204::span:299:348	-1
2K_dev_204::span:288:296	-1
2K_dev_204::span:402:567	-1
2K_dev_204::span:351:359	-1
2K_dev_204::span:123:209	1
2K_dev_204::span:1232:1310	-1
2K_dev_204::span:212:285	-1
2K_dev_204::span:651:775	-1
2K_dev_204::span:1191:1229	-1
2K_dev_204::span:0:120	1
2K_dev_204::span:362:399	-1
2K_dev_210::span:165:187	-1
2K_dev_210::span:130:162	-1
2K_dev_210::span:0:82	-1
2K_dev_210::span:85:127	-1
2K_dev_210::span:190:251	-1
2K_dev_349::span:584:661	-1
2K_dev_349::span:540:581	-1
2K_dev_349::span:456:537	-1
2K_dev_349::span:404:453	1
2K_dev_1380::span:115:133	-1
2K_dev_1380::span:74:112	-1
2K_dev_1380::span:271:365	-1
2K_dev_1380::span:0:71	-1
2K_dev_1380::span:580:653	-1
2K_dev_1380::span:136:167	-1
2K_dev_1380::span:368:577	1
2K_dev_1380::span:170:268	-1
2K_dev_1935::span:418:503	1
2K_dev_1935::span:506:608	-1
2K_dev_1935::span:287:314	-1
2K_dev_1935::span:317:415	1
2K_dev_1935::span:611:733	-1
2K_dev_1935::span:736:900	-1
2K_dev_1935::span:972:1081	-1
2K_dev_1935::span:1084:1128	-1
2K_dev_1935::span:903:969	-1
2K_dev_1935::span:117:284	-1
2K_dev_1935::span:0:114	-1
2K_dev_794::span:730:787	-1
2K_dev_794::span:667:727	-1
2K_dev_794::span:852:897	-1
2K_dev_794::span:790:849	-1
2K_dev_794::span:998:1045	-1
2K_dev_794::span:523:664	-1
2K_dev_794::span:900:995	-1
2K_dev_1441::span:364:523	-1
2K_dev_1441::span:0:313	-1
2K_dev_1441::span:798:990	-1
2K_dev_1441::span:526:628	1
2K_dev_1441::span:316:361	-1
2K_dev_1441::span:631:795	-1
2K_dev_734::span:937:997	-1
2K_dev_734::span:1058:1101	-1
2K_dev_734::span:1197:1242	-1
2K_dev_734::span:604:631	1
2K_dev_734::span:634:814	1
2K_dev_734::span:1245:1308	-1
2K_dev_734::span:1138:1194	-1
2K_dev_734::span:156:160	-1
2K_dev_734::span:389:601	-1
2K_dev_734::span:1104:1135	-1
2K_dev_734::span:890:934	-1
2K_dev_734::span:1311:1445	-1
2K_dev_734::span:163:386	-1
2K_dev_734::span:1000:1055	-1
2K_dev_734::span:817:887	-1
2K_dev_1203::span:1030:1160	-1
2K_dev_1203::span:0:147	-1
2K_dev_1203::span:1163:1257	-1
2K_dev_1203::span:465:676	-1
2K_dev_1203::span:679:750	-1
2K_dev_1203::span:150:321	1
2K_dev_1203::span:1260:1321	-1
2K_dev_1203::span:396:462	-1
2K_dev_1203::span:753:909	-1
2K_dev_1203::span:989:1027	-1
2K_dev_1203::span:912:986	-1
2K_dev_1203::span:324:393	1
2K_dev_1818::span:761:811	-1
2K_dev_1818::span:665:758	-1
2K_dev_1055::span:995:1051	-1
2K_dev_1055::span:501:625	1
2K_dev_1055::span:628:677	1
2K_dev_1055::span:411:498	1
2K_dev_1055::span:880:992	-1
2K_dev_1055::span:680:877	-1
2K_dev_1055::span:1118:1176	-1
2K_dev_1055::span:1054:1115	-1
2K_dev_247::span:1264:1439	-1
2K_dev_247::span:1250:1261	-1
2K_dev_247::span:1442:1499	-1
2K_dev_669::span:84:85	-1
2K_dev_669::span:174:324	1
2K_dev_669::span:136:171	1
2K_dev_669::span:327:368	1
2K_dev_669::span:88:133	-1
2K_dev_1800::span:189:352	-1
2K_dev_1800::span:132:186	1
2K_dev_1800::span:0:129	-1
2K_dev_1800::span:1083:1127	-1
2K_dev_1800::span:811:1080	-1
2K_dev_1800::span:646:808	-1
2K_dev_1800::span:355:437	-1
2K_dev_1800::span:440:643	-1
2K_dev_1959::span:501:589	-1
2K_dev_1959::span:0:102	-1
2K_dev_1959::span:592:701	-1
2K_dev_1959::span:210:252	1
2K_dev_1959::span:255:498	-1
2K_dev_1959::span:105:207	1
2K_dev_54::span:249:500	-1
2K_dev_54::span:160:246	-1
2K_dev_54::span:503:658	1
2K_dev_54::span:0:157	-1
2K_dev_63::span:1177:1210	-1
2K_dev_63::span:467:508	-1
2K_dev_63::span:108:173	-1
2K_dev_63::span:0:105	-1
2K_dev_63::span:658:714	-1
2K_dev_63::span:870:922	-1
2K_dev_63::span:983:1067	-1
2K_dev_63::span:1070:1174	-1
2K_dev_63::span:176:249	1
2K_dev_63::span:252:330	1
2K_dev_63::span:333:412	1
2K_dev_63::span:511:655	-1
2K_dev_63::span:415:464	1
2K_dev_63::span:717:867	-1
2K_dev_63::span:925:980	-1
2K_dev_1448::span:954:1025	-1
2K_dev_1448::span:405:487	-1
2K_dev_1448::span:761:804	-1
2K_dev_1448::span:228:250	1
2K_dev_1448::span:562:656	-1
2K_dev_1448::span:912:951	-1
2K_dev_1448::span:659:758	-1
2K_dev_1448::span:253:402	-1
2K_dev_1448::span:807:909	-1
2K_dev_1448::span:490:559	-1
2K_dev_645::span:0:38	1
2K_dev_645::span:41:95	1
2K_dev_217::span:183:227	-1
2K_dev_217::span:439:506	-1
2K_dev_217::span:29:53	-1
2K_dev_217::span:230:301	-1
2K_dev_217::span:304:358	-1
2K_dev_217::span:509:570	-1
2K_dev_217::span:134:180	1
2K_dev_217::span:573:669	-1
2K_dev_217::span:56:131	-1
2K_dev_217::span:361:436	-1
2K_dev_1017::span:344:527	1
2K_dev_1017::span:306:341	-1
2K_dev_1017::span:0:107	-1
2K_dev_1017::span:706:809	-1
2K_dev_1017::span:812:930	-1
2K_dev_1017::span:660:703	-1
2K_dev_1017::span:229:271	-1
2K_dev_1017::span:147:226	-1
2K_dev_1017::span:110:144	-1
2K_dev_1017::span:274:303	-1
2K_dev_1017::span:530:657	-1
2K_dev_1145::span:571:616	-1
2K_dev_1145::span:314:377	-1
2K_dev_1145::span:380:568	-1
2K_dev_1145::span:273:311	-1
2K_dev_445::span:111:182	-1
2K_dev_445::span:1344:1449	-1
2K_dev_445::span:791:883	-1
2K_dev_445::span:1262:1341	-1
2K_dev_445::span:0:108	-1
2K_dev_445::span:504:596	-1
2K_dev_445::span:1494:1656	-1
2K_dev_445::span:1003:1188	-1
2K_dev_445::span:599:729	-1
2K_dev_445::span:732:788	-1
2K_dev_445::span:185:377	1
2K_dev_445::span:1191:1259	-1
2K_dev_445::span:380:436	1
2K_dev_445::span:439:501	-1
2K_dev_445::span:886:1000	-1
2K_dev_445::span:1452:1491	-1
2K_dev_525::span:1374:1486	-1
2K_dev_1086::span:348:431	1
2K_dev_1086::span:434:541	-1
2K_dev_1086::span:250:345	1
2K_dev_1086::span:0:115	-1
2K_dev_1086::span:118:167	-1
2K_dev_1086::span:170:247	-1
2K_dev_1980::span:723:874	-1
2K_dev_1980::span:0:94	1
2K_dev_1980::span:877:1012	-1
2K_dev_1980::span:97:192	-1
2K_dev_1980::span:578:643	-1
2K_dev_1980::span:519:575	-1
2K_dev_1980::span:195:330	-1
2K_dev_1980::span:333:516	-1
2K_dev_1980::span:1015:1082	-1
2K_dev_1980::span:646:720	-1
2K_dev_761::span:378:480	1
2K_dev_761::span:544:570	1
2K_dev_761::span:483:541	1
2K_dev_761::span:302:375	1
2K_dev_761::span:894:1000	-1
2K_dev_761::span:812:891	-1
2K_dev_761::span:140:234	1
2K_dev_761::span:0:137	-1
2K_dev_761::span:573:618	-1
2K_dev_761::span:1134:1177	-1
2K_dev_761::span:680:809	-1
2K_dev_761::span:621:677	-1
2K_dev_761::span:1003:1131	-1
2K_dev_761::span:237:299	1
2K_dev_892::span:0:126	-1
2K_dev_697::span:296:427	-1
2K_dev_697::span:462:519	-1
2K_dev_697::span:146:293	-1
2K_dev_697::span:430:459	-1
2K_dev_697::span:673:762	-1
2K_dev_697::span:544:572	-1
2K_dev_697::span:575:670	-1
2K_dev_697::span:765:928	-1
2K_dev_697::span:81:143	1
2K_dev_697::span:522:541	-1
2K_dev_697::span:0:78	1
2K_dev_1176::span:609:817	1
2K_dev_1176::span:395:487	1
2K_dev_1176::span:201:270	-1
2K_dev_1176::span:273:392	-1
2K_dev_1176::span:968:1041	-1
2K_dev_1176::span:820:869	1
2K_dev_1176::span:1106:1135	-1
2K_dev_1176::span:1044:1103	-1
2K_dev_1176::span:1138:1235	-1
2K_dev_1176::span:0:198	-1
2K_dev_1176::span:490:606	1
2K_dev_1176::span:1238:1363	-1
2K_dev_1176::span:872:965	-1
2K_dev_357::span:281:435	1
2K_dev_357::span:601:793	-1
2K_dev_357::span:0:90	-1
2K_dev_357::span:197:278	1
2K_dev_357::span:93:194	1
2K_dev_357::span:796:868	-1
2K_dev_357::span:438:462	1
2K_dev_357::span:465:598	1
2K_dev_775::span:209:343	-1
2K_dev_775::span:743:833	-1
2K_dev_775::span:70:125	-1
2K_dev_775::span:346:498	-1
2K_dev_775::span:990:1006	-1
2K_dev_775::span:128:206	-1
2K_dev_775::span:720:740	-1
2K_dev_775::span:501:612	-1
2K_dev_775::span:615:661	-1
2K_dev_775::span:930:987	-1
2K_dev_775::span:836:927	-1
2K_dev_775::span:0:67	1
2K_dev_775::span:664:717	-1
2K_dev_79::span:569:705	-1
2K_dev_79::span:900:982	-1
2K_dev_79::span:467:566	-1
2K_dev_79::span:708:773	-1
2K_dev_79::span:0:235	-1
2K_dev_79::span:844:897	-1
2K_dev_79::span:776:841	-1
2K_dev_79::span:238:421	1
2K_dev_79::span:985:1022	-1
2K_dev_79::span:424:464	-1
2K_dev_1043::span:0:125	-1
2K_dev_1043::span:641:734	-1
2K_dev_1043::span:737:799	-1
2K_dev_1043::span:495:528	1
2K_dev_1043::span:531:598	1
2K_dev_1043::span:298:449	1
2K_dev_1043::span:128:172	-1
2K_dev_1043::span:802:877	-1
2K_dev_1043::span:452:492	1
2K_dev_1043::span:236:295	1
2K_dev_1043::span:940:1065	-1
2K_dev_1043::span:601:638	1
2K_dev_1043::span:175:233	1
2K_dev_1043::span:880:937	-1
2K_dev_1329::span:471:500	-1
2K_dev_226::span:804:883	-1
2K_dev_226::span:434:617	-1
2K_dev_226::span:115:241	1
2K_dev_226::span:349:431	-1
2K_dev_226::span:748:801	-1
2K_dev_226::span:244:346	1
2K_dev_226::span:0:112	-1
2K_dev_226::span:620:745	-1
2K_dev_933::span:1041:1159	-1
2K_dev_933::span:940:974	-1
2K_dev_933::span:1162:1267	-1
2K_dev_933::span:1428:1514	-1
2K_dev_933::span:977:1038	-1
2K_dev_933::span:773:859	1
2K_dev_933::span:862:937	-1
2K_dev_933::span:1372:1425	-1
2K_dev_933::span:1270:1369	-1
2K_dev_933::span:754:770	1
2K_dev_1770::span:0:148	-1
2K_dev_217::span:1086:1142	-1
2K_dev_217::span:1020:1083	-1
2K_dev_217::span:959:1017	-1
2K_dev_217::span:671:704	-1
2K_dev_217::span:868:956	-1
2K_dev_217::span:707:832	-1
2K_dev_217::span:835:865	-1
2K_dev_1046::span:755:793	-1
2K_dev_1046::span:124:210	-1
2K_dev_1046::span:886:1049	-1
2K_dev_1046::span:796:883	-1
2K_dev_1046::span:590:647	-1
2K_dev_1046::span:213:321	-1
2K_dev_1046::span:412:474	-1
2K_dev_1046::span:650:752	-1
2K_dev_1046::span:1052:1152	-1
2K_dev_1046::span:324:409	-1
2K_dev_1046::span:70:121	-1
2K_dev_1046::span:0:67	1
2K_dev_1046::span:1155:1220	-1
2K_dev_1046::span:477:587	-1
2K_dev_1531::span:0:73	-1
2K_dev_1531::span:521:547	-1
2K_dev_1531::span:143:226	1
2K_dev_1531::span:76:140	-1
2K_dev_1531::span:229:312	1
2K_dev_1531::span:471:518	-1
2K_dev_1531::span:399:468	-1
2K_dev_1531::span:315:396	-1
2K_dev_394::span:1035:1090	-1
2K_dev_394::span:170:204	-1
2K_dev_394::span:0:119	-1
2K_dev_394::span:1468:1531	-1
2K_dev_394::span:775:815	-1
2K_dev_394::span:818:1032	-1
2K_dev_394::span:246:581	1
2K_dev_394::span:207:243	-1
2K_dev_394::span:633:772	-1
2K_dev_394::span:584:630	-1
2K_dev_394::span:1350:1465	-1
2K_dev_394::span:122:167	-1
2K_dev_394::span:1093:1277	-1
2K_dev_394::span:1280:1347	-1
2K_dev_1185::span:334:402	-1
2K_dev_1185::span:405:463	-1
2K_dev_1185::span:0:69	1
2K_dev_1185::span:72:100	-1
2K_dev_1185::span:262:331	-1
2K_dev_1185::span:176:259	-1
2K_dev_1185::span:103:173	-1
2K_dev_1185::span:466:517	-1
2K_dev_1393::span:150:267	1
2K_dev_1393::span:381:487	-1
2K_dev_1393::span:270:378	1
2K_dev_1393::span:96:147	-1
2K_dev_1393::span:490:653	-1
2K_dev_1393::span:0:93	-1
2K_dev_1106::span:342:385	-1
2K_dev_1106::span:675:757	-1
2K_dev_1106::span:190:256	-1
2K_dev_1106::span:937:981	-1
2K_dev_1106::span:78:116	-1
2K_dev_1106::span:1087:1124	-1
2K_dev_1106::span:388:672	-1
2K_dev_1106::span:1127:1150	-1
2K_dev_1106::span:798:840	-1
2K_dev_1106::span:0:75	-1
2K_dev_1106::span:843:934	-1
2K_dev_1106::span:119:187	1
2K_dev_1106::span:760:795	-1
2K_dev_1106::span:984:1084	-1
2K_dev_1106::span:259:339	-1
2K_dev_469::span:679:818	-1
2K_dev_469::span:384:410	-1
2K_dev_469::span:352:381	-1
2K_dev_469::span:986:1101	-1
2K_dev_469::span:413:525	1
2K_dev_469::span:1104:1178	-1
2K_dev_469::span:821:983	-1
2K_dev_469::span:615:676	-1
2K_dev_469::span:338:349	-1
2K_dev_469::span:1181:1206	-1
2K_dev_469::span:528:612	-1
2K_dev_1891::span:584:680	-1
2K_dev_1891::span:243:386	-1
2K_dev_1891::span:0:57	1
2K_dev_1891::span:108:178	1
2K_dev_1891::span:683:916	-1
2K_dev_1891::span:60:105	1
2K_dev_1891::span:181:240	-1
2K_dev_1891::span:389:449	-1
2K_dev_1891::span:452:581	-1
2K_dev_606::span:1094:1201	-1
2K_dev_606::span:342:423	1
2K_dev_606::span:771:923	-1
2K_dev_606::span:1307:1508	-1
2K_dev_606::span:663:710	1
2K_dev_606::span:621:660	1
2K_dev_606::span:1204:1225	-1
2K_dev_606::span:1228:1304	-1
2K_dev_606::span:426:489	1
2K_dev_606::span:542:618	1
2K_dev_606::span:492:539	1
2K_dev_606::span:713:768	1
2K_dev_606::span:926:973	-1
2K_dev_606::span:976:1091	-1
2K_dev_2052::span:254:309	1
2K_dev_2052::span:312:381	-1
2K_dev_2052::span:384:441	-1
2K_dev_2052::span:169:251	1
2K_dev_2052::span:0:166	-1
2K_dev_1243::span:544:646	1
2K_dev_1243::span:457:541	1
2K_dev_1243::span:934:1028	-1
2K_dev_1243::span:1221:1319	-1
2K_dev_1243::span:649:741	1
2K_dev_1243::span:1170:1218	-1
2K_dev_1243::span:134:239	-1
2K_dev_1243::span:1031:1167	-1
2K_dev_1243::span:819:931	-1
2K_dev_1243::span:242:454	-1
2K_dev_1243::span:744:816	1
2K_dev_1243::span:0:131	-1
2K_dev_821::span:1133:1205	-1
2K_dev_821::span:1009:1041	1
2K_dev_821::span:180:241	-1
2K_dev_821::span:405:657	-1
2K_dev_821::span:939:1006	1
2K_dev_821::span:367:402	-1
2K_dev_821::span:660:829	-1
2K_dev_821::span:832:883	-1
2K_dev_821::span:244:298	-1
2K_dev_821::span:164:177	-1
2K_dev_821::span:1208:1246	-1
2K_dev_821::span:1249:1304	-1
2K_dev_821::span:1307:1407	-1
2K_dev_821::span:886:936	1
2K_dev_821::span:1044:1130	1
2K_dev_821::span:301:364	-1
2K_dev_821::span:0:161	-1
2K_dev_983::span:1284:1463	-1
2K_dev_983::span:1022:1184	-1
2K_dev_983::span:1187:1214	-1
2K_dev_983::span:1217:1281	-1
2K_dev_983::span:1466:1553	-1
2K_dev_483::span:116:136	1
2K_dev_483::span:618:691	-1
2K_dev_483::span:260:419	-1
2K_dev_483::span:577:615	-1
2K_dev_483::span:422:449	-1
2K_dev_483::span:57:113	-1
2K_dev_483::span:525:574	-1
2K_dev_483::span:139:257	1
2K_dev_483::span:452:522	-1
2K_dev_483::span:0:54	-1
2K_dev_586::span:536:582	-1
2K_dev_586::span:188:259	-1
2K_dev_586::span:309:397	-1
2K_dev_586::span:400:533	-1
2K_dev_586::span:262:306	-1
2K_dev_586::span:88:124	-1
2K_dev_586::span:0:85	-1
2K_dev_586::span:127:185	1
2K_dev_1132::span:217:455	-1
2K_dev_1132::span:149:181	1
2K_dev_1132::span:89:146	1
2K_dev_1132::span:458:514	-1
2K_dev_1132::span:184:214	1
2K_dev_1132::span:0:86	1
2K_dev_1078::span:208:253	-1
2K_dev_1078::span:126:141	-1
2K_dev_1078::span:144:205	-1
2K_dev_1662::span:149:220	1
2K_dev_1662::span:0:146	-1
2K_dev_1662::span:391:557	-1
2K_dev_1662::span:223:277	1
2K_dev_1662::span:280:388	1
2K_dev_1662::span:560:668	-1
2K_dev_1298::span:832:838	-1
2K_dev_1298::span:841:905	-1
2K_dev_1298::span:908:943	-1
2K_dev_1298::span:946:1002	-1
2K_dev_1801::span:456:548	1
2K_dev_1801::span:737:785	-1
2K_dev_1801::span:309:384	1
2K_dev_1801::span:788:866	-1
2K_dev_1801::span:64:118	-1
2K_dev_1801::span:605:667	-1
2K_dev_1801::span:670:701	-1
2K_dev_1801::span:0:61	-1
2K_dev_1801::span:869:952	-1
2K_dev_1801::span:704:734	-1
2K_dev_1801::span:206:306	1
2K_dev_1801::span:551:602	-1
2K_dev_1801::span:955:1063	-1
2K_dev_1801::span:121:203	-1
2K_dev_1801::span:1066:1084	-1
2K_dev_1801::span:387:453	1
2K_dev_2063::span:210:558	-1
2K_dev_2063::span:1105:1145	-1
2K_dev_2063::span:1148:1169	-1
2K_dev_2063::span:132:207	-1
2K_dev_2063::span:561:707	-1
2K_dev_2063::span:834:1014	-1
2K_dev_2063::span:0:96	-1
2K_dev_2063::span:771:831	-1
2K_dev_2063::span:99:129	1
2K_dev_2063::span:710:768	-1
2K_dev_2063::span:1017:1102	-1
2K_dev_54::span:783:806	-1
2K_dev_54::span:809:845	-1
2K_dev_54::span:1099:1166	-1
2K_dev_54::span:661:780	1
2K_dev_54::span:962:1096	-1
2K_dev_54::span:848:959	-1
2K_dev_2025::span:0:71	-1
2K_dev_2025::span:765:813	-1
2K_dev_2025::span:478:589	-1
2K_dev_2025::span:816:893	-1
2K_dev_2025::span:251:339	1
2K_dev_2025::span:592:702	-1
2K_dev_2025::span:155:248	1
2K_dev_2025::span:342:381	1
2K_dev_2025::span:896:983	-1
2K_dev_2025::span:986:1087	-1
2K_dev_2025::span:1090:1176	-1
2K_dev_2025::span:384:475	1
2K_dev_2025::span:705:762	-1
2K_dev_2025::span:1179:1218	-1
2K_dev_2025::span:74:152	-1
2K_dev_1498::span:337:487	1
2K_dev_1498::span:299:334	1
2K_dev_1498::span:490:531	1
2K_dev_1498::span:128:296	-1
2K_dev_1498::span:77:125	-1
2K_dev_1466::span:274:361	-1
2K_dev_1466::span:364:400	-1
2K_dev_1466::span:101:188	1
2K_dev_1466::span:0:98	-1
2K_dev_1466::span:191:271	1
2K_dev_773::span:1323:1391	-1
2K_dev_773::span:1273:1320	-1
2K_dev_1208::span:485:622	-1
2K_dev_1208::span:0:148	-1
2K_dev_1208::span:1134:1383	-1
2K_dev_1208::span:625:710	-1
2K_dev_1208::span:151:322	1
2K_dev_1208::span:713:848	-1
2K_dev_1208::span:949:1131	-1
2K_dev_1208::span:325:444	1
2K_dev_1208::span:447:482	1
2K_dev_1208::span:851:946	-1
2K_dev_1208::span:1386:1408	-1
2K_dev_1960::span:286:468	-1
2K_dev_1960::span:92:247	-1
2K_dev_1960::span:0:52	1
2K_dev_1960::span:250:283	-1
2K_dev_1960::span:1141:1249	-1
2K_dev_1960::span:715:1005	-1
2K_dev_1960::span:1474:1528	-1
2K_dev_1960::span:1378:1434	-1
2K_dev_1960::span:1437:1471	-1
2K_dev_1960::span:471:712	-1
2K_dev_1960::span:1008:1138	-1
2K_dev_1960::span:1252:1375	-1
2K_dev_1960::span:1531:1620	-1
2K_dev_1960::span:55:89	-1
2K_dev_257::span:469:574	-1
2K_dev_257::span:0:214	1
2K_dev_257::span:267:466	-1
2K_dev_257::span:1040:1261	-1
2K_dev_257::span:1309:1440	-1
2K_dev_257::span:1443:1662	-1
2K_dev_257::span:715:951	-1
2K_dev_257::span:217:264	-1
2K_dev_257::span:954:1037	-1
2K_dev_257::span:577:712	-1
2K_dev_257::span:1264:1306	-1
2K_dev_734::span:1460:1515	-1
2K_dev_734::span:1447:1457	-1
2K_dev_901::span:695:723	-1
2K_dev_901::span:573:630	-1
2K_dev_901::span:633:692	-1
2K_dev_1670::span:1103:1226	-1
2K_dev_1670::span:951:1100	-1
2K_dev_324::span:301:377	1
2K_dev_324::span:380:427	1
2K_dev_324::span:990:1065	-1
2K_dev_324::span:677:706	-1
2K_dev_324::span:618:674	-1
2K_dev_324::span:505:533	-1
2K_dev_324::span:820:987	-1
2K_dev_324::span:1098:1189	-1
2K_dev_324::span:1068:1095	-1
2K_dev_324::span:0:148	-1
2K_dev_324::span:709:751	-1
2K_dev_324::span:1192:1264	-1
2K_dev_324::span:238:298	1
2K_dev_324::span:536:615	-1
2K_dev_324::span:151:235	-1
2K_dev_324::span:754:817	-1
2K_dev_324::span:430:502	1
2K_dev_1388::span:513:673	-1
2K_dev_1388::span:712:830	-1
2K_dev_1388::span:833:871	-1
2K_dev_1388::span:459:510	-1
2K_dev_1388::span:676:709	-1
2K_dev_1388::span:99:236	-1
2K_dev_1388::span:239:456	1
2K_dev_1388::span:0:59	-1
2K_dev_1388::span:62:96	-1
2K_dev_1::span:508:610	-1
2K_dev_1::span:486:505	-1
2K_dev_1::span:199:281	-1
2K_dev_1::span:284:420	1
2K_dev_1::span:793:872	-1
2K_dev_1::span:0:196	-1
2K_dev_1::span:423:483	1
2K_dev_1::span:760:790	-1
2K_dev_1::span:875:939	-1
2K_dev_1::span:613:757	-1
2K_dev_1561::span:980:1032	-1
2K_dev_1561::span:730:899	-1
2K_dev_1561::span:271:335	1
2K_dev_1561::span:338:364	1
2K_dev_1561::span:70:154	-1
2K_dev_1561::span:0:67	-1
2K_dev_1561::span:157:268	1
2K_dev_1561::span:367:414	1
2K_dev_1561::span:1035:1093	-1
2K_dev_1561::span:902:977	-1
2K_dev_1561::span:417:501	1
2K_dev_1561::span:504:607	-1
2K_dev_1561::span:610:727	-1
2K_dev_1025::span:336:552	1
2K_dev_1025::span:1119:1146	-1
2K_dev_1025::span:840:882	-1
2K_dev_1025::span:0:91	-1
2K_dev_1025::span:616:657	-1
2K_dev_1025::span:1149:1222	-1
2K_dev_1025::span:172:218	-1
2K_dev_1025::span:94:169	-1
2K_dev_1025::span:702:778	-1
2K_dev_1025::span:283:333	1
2K_dev_1025::span:885:984	-1
2K_dev_1025::span:660:699	-1
2K_dev_1025::span:555:613	-1
2K_dev_1025::span:781:837	-1
2K_dev_1025::span:221:280	-1
2K_dev_1025::span:987:1116	-1
2K_dev_1677::span:113:142	-1
2K_dev_1677::span:985:1046	-1
2K_dev_1677::span:853:912	-1
2K_dev_1677::span:509:585	1
2K_dev_1677::span:588:634	1
2K_dev_1677::span:145:215	-1
2K_dev_1677::span:915:982	-1
2K_dev_1677::span:380:463	-1
2K_dev_1677::span:794:850	-1
2K_dev_1677::span:218:275	-1
2K_dev_1677::span:0:110	-1
2K_dev_1677::span:278:377	-1
2K_dev_1677::span:729:791	-1
2K_dev_1677::span:466:506	1
